time,open,high,low,close,volume,ticker
2023-06-16,35220,35610,34750,35610,51800,CMG
2023-06-19,35610,35610,35220,35490,24400,CMG
2023-06-20,35220,36000,34900,36000,33300,CMG
2023-06-21,36000,36000,34820,35840,115200,CMG
2023-06-22,35690,35960,34820,35610,24300,CMG
2023-06-23,35570,35570,34900,35450,6400,CMG
2023-06-26,34670,37840,34430,37840,46800,CMG
2023-06-27,35690,37210,35690,37210,28800,CMG
2023-06-28,35690,37170,35690,36780,44000,CMG
2023-06-29,36780,36780,36000,36350,18000,CMG
2023-06-30,36550,36550,36000,36150,29400,CMG
2023-07-03,36620,36620,35840,36310,33000,CMG
2023-07-04,36310,36550,36000,36550,33600,CMG
2023-07-05,37020,37020,36000,36740,110100,CMG
2023-07-06,37170,37170,36000,36620,45600,CMG
2023-07-07,36080,36700,36000,36700,27400,CMG
2023-07-10,37130,37130,36000,36620,120000,CMG
2023-07-11,36470,37170,36470,36980,105000,CMG
2023-07-12,37210,37560,36390,37330,121400,CMG
2023-07-13,36510,37950,36510,37680,74200,CMG
2023-07-14,37640,37640,37170,37560,21900,CMG
2023-07-17,37950,37950,37170,37720,39200,CMG
2023-07-18,37640,37950,36080,37950,84200,CMG
2023-07-19,37920,37950,37020,37920,39500,CMG
2023-07-20,37560,37800,37250,37640,23700,CMG
2023-07-21,37640,37640,36940,37490,75500,CMG
2023-07-24,37490,37950,37050,37450,102300,CMG
2023-07-25,37490,37560,37090,37090,93600,CMG
2023-07-26,37090,37130,36780,36940,72900,CMG
2023-07-27,37170,37560,36940,37410,295300,CMG
2023-07-28,37560,37800,36310,37800,171100,CMG
2023-07-31,37950,38420,37560,38390,161100,CMG
2023-08-01,38740,38740,37950,38390,182500,CMG
2023-08-02,38390,38820,37090,38740,193500,CMG
2023-08-03,37800,38540,37680,38350,143500,CMG
2023-08-04,38580,38580,37920,38500,103100,CMG
2023-08-07,38740,38970,37640,38660,210100,CMG
2023-08-08,38070,38820,37880,38500,44600,CMG
2023-08-09,37950,38500,36780,38350,64100,CMG
2023-08-10,38270,38270,37560,38270,54600,CMG
2023-08-11,37950,38350,37880,38350,34500,CMG
2023-08-14,37950,38350,37880,38190,55400,CMG
2023-08-15,38310,38350,37800,38310,76400,CMG
2023-08-16,38310,38420,37920,38390,75800,CMG
2023-08-17,38540,38540,37950,37950,134400,CMG
2023-08-18,37760,37840,36470,37560,135700,CMG
2023-08-21,36230,37950,36230,37950,55500,CMG
2023-08-22,37950,38580,36620,38580,40600,CMG
2023-08-23,37950,38310,37560,38310,74800,CMG
2023-08-24,37800,39440,37170,38740,253700,CMG
2023-08-25,38350,39130,37720,39050,111500,CMG
2023-08-28,38890,39520,38890,39290,283800,CMG
2023-08-29,39360,39990,39290,39440,222800,CMG
2023-08-30,39360,39520,37560,39520,260200,CMG
2023-08-31,39600,39680,39130,39600,170800,CMG
2023-09-05,39600,39910,38350,39750,128400,CMG
2023-09-06,39910,39910,38890,39680,159000,CMG
2023-09-07,39680,39680,38970,39210,78700,CMG
2023-09-08,39210,39830,37720,39520,199800,CMG
2023-09-11,39520,39750,38660,39210,52100,CMG
2023-09-12,38780,39600,37560,39600,476300,CMG
2023-09-13,39600,39600,38970,38970,53700,CMG
2023-09-14,38970,39130,37560,38740,502800,CMG
2023-09-15,38780,38970,38190,38970,36100,CMG
2023-09-18,38420,38420,37950,38190,14100,CMG
2023-09-19,37680,38700,37600,38700,92500,CMG
2023-09-20,40300,40300,37950,38270,60900,CMG
2023-09-21,38270,38270,37880,38190,47000,CMG
2023-09-22,38190,38500,36780,38350,216900,CMG
2023-09-25,38350,38540,37600,38030,63400,CMG
2023-09-26,37560,38190,37560,37640,21700,CMG
2023-09-27,37640,38190,36940,38190,29300,CMG
2023-09-28,37090,38150,36900,37560,93200,CMG
2023-09-29,37250,37640,36780,37410,35700,CMG
2023-10-02,37600,37800,36780,37410,66800,CMG
2023-10-03,37410,37410,36390,36860,93600,CMG
2023-10-04,36000,37170,34820,37170,264000,CMG
2023-10-05,37800,37800,36080,36940,17700,CMG
2023-10-06,36700,37170,36390,37170,28200,CMG
2023-10-09,36980,37840,36780,37720,65600,CMG
2023-10-10,37250,38350,36390,38230,124200,CMG
2023-10-11,37330,38580,37330,38350,45900,CMG
2023-10-12,38500,39440,37490,39440,151000,CMG
2023-10-13,39130,39130,37990,39090,47400,CMG
2023-10-16,38350,39090,36780,37950,94700,CMG
2023-10-17,38350,38350,37290,37950,34100,CMG
2023-10-18,37950,37950,35610,37490,112600,CMG
2023-10-19,37330,37560,36310,37490,66500,CMG
2023-10-20,37490,37490,36470,37330,22300,CMG
2023-10-23,36780,36780,36230,36780,92000,CMG
2023-10-24,36150,36780,35220,36000,167600,CMG
2023-10-25,37050,37050,36000,36470,20000,CMG
2023-10-26,35650,35880,34430,34470,228800,CMG
2023-10-27,34510,35450,34510,35140,14200,CMG
2023-10-30,34510,35220,34510,35020,121900,CMG
2023-10-31,34040,34820,33570,34040,111900,CMG
2023-11-01,33650,34040,32009,34040,75200,CMG
2023-11-02,34080,34790,33810,34790,96600,CMG
2023-11-03,34510,35020,34430,35020,129800,CMG
2023-11-06,35610,35610,34590,35220,31900,CMG
2023-11-07,35290,36000,35290,36000,60800,CMG
2023-11-08,36430,36620,36000,36390,42400,CMG
2023-11-09,36820,36820,36150,36550,43100,CMG
2023-11-10,36780,36780,35690,36350,121600,CMG
2023-11-13,36150,36620,36150,36190,173000,CMG
2023-11-14,36190,37090,36000,37090,229000,CMG
2023-11-15,37560,37560,37020,37020,115800,CMG
2023-11-16,37330,37330,36820,37170,101800,CMG
2023-11-17,37250,37560,36820,37130,35600,CMG
2023-11-20,37020,37560,36860,37020,58900,CMG
2023-11-21,37520,38740,36390,38740,366800,CMG
2023-11-22,38740,38970,38350,38700,43600,CMG
2023-11-23,38850,38850,37490,37600,77400,CMG
2023-11-24,37600,38190,37210,38190,67400,CMG
2023-11-27,38190,38190,37600,38110,80000,CMG
2023-11-28,38310,38310,37720,38150,63900,CMG
2023-11-29,38350,38500,37720,38310,644100,CMG
2023-11-30,38500,38500,36390,38270,200300,CMG
2023-12-01,38270,38270,37560,38190,78300,CMG
2023-12-04,38150,38190,37490,37880,185900,CMG
2023-12-05,37900,38500,37550,38250,87800,CMG
2023-12-06,38250,39150,38250,39000,151000,CMG
2023-12-07,39000,39250,37900,38600,320500,CMG
2023-12-08,38900,38950,38050,38950,229500,CMG
2023-12-11,38350,38950,38300,38850,44500,CMG
2023-12-12,38300,39000,38300,39000,340100,CMG
2023-12-13,39050,39050,37000,38900,265900,CMG
2023-12-14,38400,39000,38350,38900,148000,CMG
2023-12-15,38900,39000,38600,39000,326000,CMG
2023-12-18,39000,39100,38600,39100,83700,CMG
2023-12-19,38900,38900,38150,38900,26100,CMG
2023-12-20,38950,39000,38300,38900,12800,CMG
2023-12-21,38700,39200,38500,39150,36400,CMG
2023-12-22,39150,40000,37000,39600,254200,CMG
2023-12-25,39550,40400,39550,40400,165400,CMG
2023-12-26,41400,41400,40400,41000,174000,CMG
2023-12-27,41250,41250,38200,41000,319800,CMG
2023-12-28,41000,41500,38500,41200,581600,CMG
2023-12-29,41200,43500,38800,43500,881900,CMG
2024-01-02,43500,44450,43500,44100,147700,CMG
2024-01-03,45400,45400,43600,44150,141500,CMG
2024-01-04,44800,44800,43500,43850,88200,CMG
2024-01-05,44350,44350,42800,43000,89800,CMG
2024-01-08,42950,42950,40000,41450,399400,CMG
2024-01-09,41500,41500,40850,41200,99300,CMG
2024-01-10,40850,41400,40850,41350,84500,CMG
2024-01-11,41000,41150,40300,40850,286600,CMG
2024-01-12,40800,40800,40050,40500,150600,CMG
2024-01-15,40200,40450,38000,40200,390200,CMG
2024-01-16,40300,40500,39700,40500,56800,CMG
2024-01-17,40450,40600,39850,40000,181100,CMG
2024-01-18,39700,39950,39500,39500,228400,CMG
2024-01-19,39600,40300,37400,40000,419100,CMG
2024-01-22,40300,40300,39650,40000,166800,CMG
2024-01-23,40000,40000,38950,39250,149500,CMG
2024-01-24,38850,39350,37550,39250,265300,CMG
2024-01-25,39250,39250,38900,39200,73100,CMG
2024-01-26,39000,39950,39000,39900,122400,CMG
2024-01-29,39900,39950,39500,39750,58700,CMG
2024-01-30,39400,40000,39200,40000,64200,CMG
2024-01-31,39200,39950,39200,39900,120900,CMG
2024-02-01,39300,41200,39300,40900,121400,CMG
2024-02-02,40900,42000,40350,42000,144500,CMG
2024-02-05,41800,41950,41200,41850,60000,CMG
2024-02-06,41150,41300,40650,40950,136600,CMG
2024-02-07,40900,40950,39050,40750,167600,CMG
2024-02-15,40500,40700,40000,40700,104800,CMG
2024-02-16,40500,40600,40050,40450,121800,CMG
2024-02-19,40500,40600,39050,40500,180000,CMG
2024-02-20,40350,40450,40100,40450,203500,CMG
2024-02-21,40500,40500,40000,40200,88700,CMG
2024-02-22,40200,40200,39750,40100,72300,CMG
2024-02-23,40050,40200,39750,39900,80200,CMG
2024-02-26,39900,40200,39500,40000,102000,CMG
2024-02-27,40000,40200,39400,40200,135100,CMG
2024-02-28,40200,40200,39600,40000,177200,CMG
2024-02-29,40000,40000,37600,39950,347700,CMG
2024-03-01,39950,41700,39950,41200,260600,CMG
2024-03-04,41100,41100,40800,40800,379300,CMG
2024-03-05,40500,41250,38450,41250,605100,CMG
2024-03-06,41250,41250,40300,41000,77800,CMG
2024-03-07,40800,40800,40150,40350,114300,CMG
2024-03-08,40300,40300,39500,39800,184900,CMG
2024-03-11,39800,39800,38050,39200,463800,CMG
2024-03-12,39000,40950,38050,40600,528800,CMG
2024-03-13,40950,42800,40850,41950,386500,CMG
2024-03-14,41950,41950,40500,41650,247300,CMG
2024-03-15,41650,41650,40000,41500,219900,CMG
2024-03-18,41450,41450,39700,40950,205300,CMG
2024-03-19,40700,40700,39650,39700,187700,CMG
2024-03-20,39800,40050,39200,40050,139300,CMG
2024-03-21,40000,40000,38100,39800,1093500,CMG
2024-03-22,39600,40400,38500,40000,292400,CMG
2024-03-25,40000,40400,39200,39300,111800,CMG
2024-03-26,39300,40600,38900,40150,1049400,CMG
2024-03-27,40150,40250,39600,40150,169800,CMG
2024-03-28,40000,40450,40000,40450,195300,CMG
2024-03-29,40450,40450,39600,39950,133900,CMG
2024-04-01,39950,40200,39500,40200,335100,CMG
2024-04-02,40200,40250,39800,40150,215900,CMG
2024-04-03,40100,42950,40000,42950,987200,CMG
2024-04-04,45000,45950,44850,45950,1958400,CMG
2024-04-05,45500,49000,45500,47300,851900,CMG
2024-04-08,46500,49500,44000,45050,1096400,CMG
2024-04-09,45050,48200,45050,48000,580800,CMG
2024-04-10,48500,49000,47400,48900,720400,CMG
2024-04-11,48500,48500,47550,48100,334100,CMG
2024-04-12,48500,49300,47200,49300,600100,CMG
2024-04-15,49500,49500,45850,45850,1204600,CMG
2024-04-16,45500,45850,42800,45850,865400,CMG
2024-04-17,45800,46300,43900,44150,683500,CMG
2024-04-19,43250,43300,41100,41550,1720600,CMG
2024-04-22,42400,42750,41750,42350,262500,CMG
2024-04-23,42400,45000,39400,42800,2046300,CMG
2024-04-24,43600,45300,43600,45300,743900,CMG
2024-04-25,45300,47000,44600,44600,1275900,CMG
2024-04-26,44300,45100,43950,44650,502900,CMG
2024-05-02,45400,46600,44400,46150,1139600,CMG
2024-05-03,46200,46600,45100,45100,954300,CMG
2024-05-06,45400,47000,44500,46850,1300400,CMG
2024-05-07,47500,49450,47000,48450,951000,CMG
2024-05-08,48450,51800,47550,51800,1000000,CMG
2024-05-09,55400,55400,54200,55400,1353800,CMG
2024-05-10,59000,59200,57100,58900,3000800,CMG
2024-05-13,60000,60000,56800,58400,1459100,CMG
2024-05-14,58400,62400,58400,62400,1472300,CMG
2024-05-15,64900,65900,63000,63000,1956900,CMG
2024-05-16,63400,63700,60400,60600,3482500,CMG
2024-05-17,61000,62000,60400,61300,2849800,CMG
2024-05-20,62000,62000,58600,59000,3963300,CMG
2024-05-21,59900,62800,58700,61500,1959900,CMG
2024-05-22,62100,63500,60200,61200,1584400,CMG
2024-05-23,61200,64400,61100,63600,3065000,CMG
2024-05-24,63000,63600,59500,59700,2640300,CMG
2024-05-27,60500,61100,57000,59000,2265500,CMG
2024-05-28,59800,62400,59200,62100,1479800,CMG
2024-05-29,62100,63400,60000,60000,2384000,CMG
2024-05-30,59000,60100,58100,59200,1814100,CMG
2024-05-31,60000,61400,59500,60900,1017900,CMG
